81,
9,21,0.5,0.5,0,10001,0,,1,
9,22,0.5,0.5,0,10001,0,,1,
9,23,0.5,0.5,0,10001,0,,1,
10,19,0.5,0.5,0,10001,0,,1,
10,20,0.5,0.5,0,10001,0,,1,
10,21,0.5,0.5,0,10001,0,,1,
10,22,0.5,0.5,0,10001,0,,1,
10,23,0.5,0.5,0,10001,0,,1,
10,24,0.5,0.5,0,10001,0,,1,
10,25,0.5,0.5,0,10001,0,,1,
11,17,0.5,0.5,0,10001,0,,1,
11,18,0.5,0.5,0,10001,0,,1,
11,19,0.5,0.5,0,10001,0,,1,
11,20,0.5,0.5,0,10001,0,,1,
11,21,0.5,0.5,0,10001,0,,1,
11,22,0.5,0.5,0,10001,0,,1,
11,23,0.5,0.5,0,10001,0,,1,
11,24,0.5,0.5,0,10001,0,,1,
11,25,0.5,0.5,0,10001,0,,1,
11,26,0.5,0.5,0,10001,0,,1,
11,27,0.5,0.5,0,10001,0,,1,
12,15,0.5,0.5,0,10001,0,,1,
12,16,0.5,0.5,0,10001,0,,1,
12,17,0.5,0.5,0,10001,0,,1,
12,18,0.5,0.5,0,10001,0,,1,
12,19,0.5,0.5,0,10001,0,,1,
12,20,0.5,0.5,0,10001,0,,1,
12,21,0.5,0.5,0,10001,0,,1,
12,22,0.5,0.5,0,10001,0,,1,
12,23,0.5,0.5,0,10001,0,,1,
12,24,0.5,0.5,0,10001,0,,1,
12,25,0.5,0.5,0,10001,0,,1,
12,26,0.5,0.5,0,10001,0,,1,
12,27,0.5,0.5,0,10001,0,,1,
12,28,0.5,0.5,0,10001,0,,1,
12,29,0.5,0.5,0,10001,0,,1,
13,14,0.5,0.5,0,10001,0,,1,
13,15,0.5,0.5,0,10001,0,,1,
13,16,0.5,0.5,0,10001,0,,1,
13,17,0.5,0.5,0,10001,0,,1,
13,18,0.5,0.5,0,10001,0,,1,
13,19,0.5,0.5,0,10001,0,,1,
13,20,0.5,0.5,0,10001,0,,1,
13,21,0.5,0.5,0,10001,0,,1,
13,22,0.5,0.5,0,10001,0,,1,
13,23,0.5,0.5,0,10001,0,,1,
13,24,0.5,0.5,0,10001,0,,1,
13,25,0.5,0.5,0,10001,0,,1,
13,26,0.5,0.5,0,10001,0,,1,
13,27,0.5,0.5,0,10001,0,,1,
13,28,0.5,0.5,0,10001,0,,1,
13,29,0.5,0.5,0,10001,0,,1,
13,30,0.5,0.5,0,10001,0,,1,
14,16,0.5,0.5,0,10001,0,,1,
14,17,0.5,0.5,0,10001,0,,1,
14,18,0.5,0.5,0,10001,0,,1,
14,19,0.5,0.5,0,10001,0,,1,
14,20,0.5,0.5,0,10001,0,,1,
14,21,0.5,0.5,0,10001,0,,1,
14,22,0.5,0.5,0,10001,0,,1,
14,23,0.5,0.5,0,10001,0,,1,
14,24,0.5,0.5,0,10001,0,,1,
14,25,0.5,0.5,0,10001,0,,1,
14,26,0.5,0.5,0,10001,0,,1,
14,27,0.5,0.5,0,10001,0,,1,
14,28,0.5,0.5,0,10001,0,,1,
15,18,0.5,0.5,0,10001,0,,1,
15,19,0.5,0.5,0,10001,0,,1,
15,20,0.5,0.5,0,10001,0,,1,
15,21,0.5,0.5,0,10001,0,,1,
15,22,0.5,0.5,0,10001,0,,1,
15,23,0.5,0.5,0,10001,0,,1,
15,24,0.5,0.5,0,10001,0,,1,
15,25,0.5,0.5,0,10001,0,,1,
15,26,0.5,0.5,0,10001,0,,1,
16,20,0.5,0.5,0,10001,0,,1,
16,21,0.5,0.5,0,10001,0,,1,
16,22,0.5,0.5,0,10001,0,,1,
16,23,0.5,0.5,0,10001,0,,1,
16,24,0.5,0.5,0,10001,0,,1,
17,22,0.5,0.5,0,10001,0,,1,
38,
8,21,0.5,0.5,1,20001,0,,1,
8,22,0.5,0.5,0,10000102,0,,1,
8,23,0.5,0.5,1,10000101,0,,1,
9,19,0.5,0.5,1,20001,0,,1,
9,20,0.5,0.5,1,20001,0,,1,
9,24,0.5,0.5,1,10000101,0,,1,
9,25,0.5,0.5,1,10000101,0,,1,
10,17,0.5,0.5,1,20001,0,,1,
10,18,0.5,0.5,1,20001,0,,1,
10,26,0.5,0.5,1,10000101,0,,1,
10,27,0.5,0.5,1,10000101,0,,1,
11,15,0.5,0.5,1,20001,0,,1,
11,16,0.5,0.5,1,20001,0,,1,
11,28,0.5,0.5,1,10000101,0,,1,
11,29,0.5,0.5,1,10000101,0,,1,
12,13,0.5,0.5,1,20001,0,,1,
12,14,0.5,0.5,1,20001,0,,1,
12,30,0.5,0.5,1,10000101,0,,1,
12,31,0.5,0.5,1,10000101,0,,1,
13,12,0.5,0.5,0,10000104,0,,1,
13,13,0.5,0.5,0,20001,0,,1,
13,31,0.5,0.5,0,10000101,0,,1,
14,14,0.5,0.5,0,20001,0,,1,
14,15,0.5,0.5,0,20001,0,,1,
14,29,0.5,0.5,0,10000101,0,,1,
14,30,0.5,0.5,0,10000101,0,,1,
15,16,0.5,0.5,0,20001,0,,1,
15,27,0.5,0.5,0,10000101,0,,1,
15,28,0.5,0.5,0,10000101,0,,1,
16,17,0.5,0.5,0,50001,0,,1,
16,19,0.5,0.5,0,20001,0,,1,
16,25,0.5,0.5,0,10000101,0,,1,
16,26,0.5,0.5,0,10000101,0,,1,
17,20,0.5,0.5,0,20001,0,,1,
17,21,0.5,0.5,0,20001,0,,1,
17,23,0.5,0.5,0,10000101,0,,1,
17,24,0.5,0.5,0,10000101,0,,1,
18,22,0.5,0.5,0,10000103,0,,1,
0,
